t,px,qty,sign,mm_involved,mid_mark,spread,maker_age_s,maker_queue_ahead_qty_entry
3.215883,99.8600000000,1,1,1,100.0916622799,0.0200000000,0.614345,5
3.223113,99.8600000000,1,1,1,100.0848261065,0.0200000000,0.617675,6
3.224713,99.8600000000,1,1,0,100.0818752044,0.0200000000,0.555884,7
3.228864,99.8600000000,1,1,0,100.0677756122,0.0100000000,0.399086,7
3.232263,99.8600000000,1,1,0,100.0600047335,0.0100000000,0.401005,8
3.237438,99.8700000000,1,1,1,100.0641214233,0.0200000000,1.218920,0
3.239031,99.8700000000,1,1,1,100.0526887203,0.0200000000,1.213337,1
3.243373,99.8700000000,1,1,1,100.0563058438,0.0200000000,1.217600,2
3.249303,99.8500000000,1,-1,1,100.0441330060,0.0200000000,0.023825,0
3.256503,99.8400000000,1,-1,1,100.0115451259,0.0300000000,0.203311,0
3.261834,99.8700000000,1,1,1,100.0261954225,0.0300000000,1.235094,3
3.265007,99.8700000000,1,1,1,100.0188671578,0.0300000000,1.237738,4
3.267877,99.8700000000,1,1,1,100.0091598666,0.0300000000,1.240523,5
3.271105,99.8700000000,1,1,1,100.0084571736,0.0300000000,1.238487,6
3.285303,99.8700000000,1,1,1,99.9839620134,0.0300000000,1.251201,7
3.287495,99.8700000000,1,1,1,99.9730884874,0.0300000000,1.253203,8
3.288840,99.8700000000,1,1,1,99.9656773441,0.0300000000,1.251321,9
3.296031,99.8700000000,1,1,0,99.9422147513,0.0100000000,0.805994,10
3.299650,99.8700000000,1,1,1,99.9422879948,0.0100000000,0.700899,11
3.305990,99.8700000000,1,1,1,99.9126032888,0.0100000000,0.697324,12
3.308472,99.8600000000,1,-1,1,99.9117222832,0.0100000000,0.017814,0
3.316825,99.8600000000,1,-1,1,99.9105399834,0.0100000000,0.024226,1
3.317735,99.8700000000,1,1,0,99.9176477438,0.0100000000,0.659301,13
3.317741,99.8700000000,1,1,0,99.9180519716,0.0100000000,0.528569,14
3.319193,99.8700000000,1,1,0,99.9249703028,0.0100000000,0.500392,15
3.320332,99.8700000000,1,1,0,99.9189405023,0.0100000000,0.474416,16
3.322573,99.8700000000,1,1,1,99.9137423614,0.0100000000,0.368296,17
3.323795,99.8600000000,1,-1,1,99.9177842519,0.0100000000,0.029940,2
3.331347,99.8700000000,1,1,1,99.9184688252,0.0100000000,0.371082,18
3.332798,99.8700000000,1,1,1,99.9266231932,0.0100000000,0.358060,19
3.337431,99.8700000000,1,1,1,99.9035411292,0.0100000000,0.360740,20
3.343135,99.8600000000,1,-1,1,99.8871597881,0.0200000000,0.047832,3
3.345194,99.8600000000,1,-1,1,99.8768997049,0.0200000000,0.047699,4
3.346172,99.8600000000,1,-1,1,99.8789557319,0.0200000000,0.047332,5
3.349896,99.8600000000,1,-1,0,99.8595620863,0.0200000000,0.039203,5
3.354810,99.8400000000,1,-1,1,99.8612477270,0.0200000000,0.298372,1
3.355123,99.8600000000,1,1,0,99.8637700399,0.0300000000,0.000706,0
3.363605,99.8300000000,1,-1,0,99.8245292632,0.0500000000,0.014599,0
3.382758,99.8300000000,1,1,0,99.8770131423,0.0200000000,0.014610,0
3.427225,99.8500000000,1,1,0,99.8815893864,0.0100000000,0.060958,0
3.429265,99.8600000000,1,1,0,99.8882251631,0.0100000000,0.030885,0
3.435698,99.8700000000,1,1,0,99.8971505508,0.0200000000,0.052093,0
3.443741,99.8700000000,1,1,0,99.8893308215,0.0200000000,0.031893,1
3.448998,99.8700000000,1,1,1,99.8747789167,0.0200000000,0.023933,2
3.453359,99.8800000000,1,1,1,99.8829058175,0.0300000000,0.850140,0
3.456989,99.8800000000,1,1,1,99.8816928906,0.0300000000,0.841179,1
3.468460,99.8800000000,1,1,1,99.9055058606,0.0300000000,0.849468,2
3.470103,99.8800000000,1,1,1,99.8907964533,0.0300000000,0.849961,3
3.493706,99.8800000000,1,1,1,99.8917474565,0.0300000000,0.873326,4
3.524452,99.8700000000,1,-1,1,99.8658174044,0.0100000000,0.002460,0
3.525679,99.8700000000,1,-1,1,99.8609736776,0.0100000000,0.002914,1
3.526511,99.8600000000,1,-1,0,99.8575154959,0.0200000000,0.017339,0
3.536994,99.8700000000,1,1,1,99.8913759481,0.0100000000,0.009958,0
3.540969,99.8800000000,1,1,1,99.8980713877,0.0200000000,0.919663,5
3.547224,99.8800000000,1,1,0,99.8628604153,0.0200000000,0.880678,7
3.553060,99.8700000000,1,1,1,99.8583503089,0.0100000000,0.003888,0
3.554002,99.8700000000,1,1,1,99.8625994838,0.0100000000,0.004791,1
3.554318,99.8600000000,1,-1,0,99.8575407860,0.0100000000,0.021745,0
3.558176,99.8500000000,1,-1,0,99.8740650158,0.0200000000,0.130257,0
3.569088,99.8700000000,1,1,1,99.8777692248,0.0200000000,0.018909,2
3.631699,99.8500000000,1,-1,1,99.8124932426,0.0100000000,0.104264,1
3.632267,99.8600000000,1,1,1,99.8144377036,0.0100000000,0.021648,0
3.633716,99.8500000000,1,-1,1,99.8204341642,0.0200000000,0.102553,2
3.639944,99.8500000000,1,-1,1,99.8112168874,0.0100000000,0.104986,3
3.641748,99.8500000000,1,-1,1,99.8222082831,0.0100000000,0.104691,4
3.643292,99.8600000000,1,1,0,99.8265970001,0.0200000000,0.005552,0
3.659158,99.8400000000,1,-1,1,99.8007595812,0.0300000000,0.266401,1
3.665475,99.8400000000,1,-1,1,99.7895939264,0.0300000000,0.272179,2
3.712775,99.8500000000,1,1,1,99.8557266362,0.0100000000,0.003713,0
3.729040,99.8500000000,1,1,1,99.8757216262,0.0100000000,0.014546,0
3.732966,99.8600000000,1,1,0,99.8780085473,0.0200000000,0.011931,0
3.749533,99.8700000000,1,1,0,99.8854398599,0.0300000000,0.164438,0
3.753546,99.8400000000,1,-1,1,99.8822212553,0.0300000000,0.359941,3
3.761792,99.8400000000,1,-1,1,99.8858688899,0.0300000000,0.365041,4
3.766910,99.8400000000,1,-1,1,99.8926255184,0.0300000000,0.366488,5
3.785311,99.8700000000,1,1,0,99.8484700380,0.0300000000,0.188629,1
3.819587,99.8500000000,1,1,0,99.8797593847,0.0100000000,0.034061,0
3.826095,99.8600000000,1,1,0,99.8843958306,0.0200000000,0.014967,0
3.828186,99.8600000000,1,1,1,99.8851789266,0.0200000000,0.012233,1
3.887436,99.8500000000,1,-1,0,99.8593798222,0.0100000000,0.046175,0
3.939762,99.8600000000,1,1,1,99.8981499117,0.0100000000,0.122840,2
3.966914,99.8700000000,1,-1,1,99.9055489051,0.0100000000,0.017151,0
3.971015,99.8500000000,1,-1,0,99.8855141702,0.0300000000,0.109879,1
3.980162,99.8800000000,1,1,1,99.8917305356,0.0300000000,0.557404,7
3.985302,99.8800000000,1,1,1,99.8898226738,0.0100000000,0.562006,8
4.002786,99.8800000000,1,1,1,99.9113706749,0.0100000000,0.579182,9
4.007934,99.8800000000,1,1,1,99.9155097693,0.0100000000,0.581183,10
4.012057,99.8800000000,1,1,1,99.9165738145,0.0100000000,0.581635,11
4.036808,99.8800000000,1,1,0,99.9248647863,0.0100000000,0.481755,5
4.053829,99.8800000000,1,1,0,99.9005653168,0.0100000000,0.291428,6
4.081082,99.8700000000,1,-1,0,99.9297600616,0.0100000000,0.099129,0
4.083087,99.8800000000,1,1,0,99.9328570263,0.0100000000,0.277134,7
4.083222,99.8800000000,1,1,0,99.9318271020,0.0100000000,0.267972,8
4.089825,99.8800000000,1,1,0,99.9195492603,0.0100000000,0.251282,9
4.098192,99.8800000000,1,1,0,99.9240910541,0.0100000000,0.256848,10
4.100011,99.8800000000,1,1,0,99.9335953076,0.0100000000,0.146308,11
4.112267,99.8900000000,1,1,0,99.9254812588,0.0200000000,2.042922,0
4.117701,99.8900000000,1,1,0,99.9078799111,0.0200000000,1.634785,2
4.126290,99.8700000000,1,-1,1,99.8930039091,0.0200000000,0.063710,1
4.143087,99.8900000000,1,1,0,99.9108841256,0.0200000000,0.766073,2
4.147902,99.8900000000,1,1,0,99.9197110700,0.0200000000,0.725102,3
4.153729,99.8900000000,1,1,1,99.9724861621,0.0200000000,0.626294,5
4.160673,99.8900000000,1,1,1,99.9613097030,0.0200000000,0.629509,6
4.163632,99.8900000000,1,1,1,99.9588562354,0.0200000000,0.628674,7
4.163828,99.8700000000,1,-1,1,99.9567888507,0.0200000000,0.101209,2
4.164442,99.8900000000,1,1,1,99.9509644239,0.0200000000,0.627385,8
4.176709,99.8900000000,1,1,0,99.9452713483,0.0200000000,0.629446,9
4.177338,99.8900000000,1,1,0,99.9394780591,0.0200000000,0.331592,11
4.178567,99.8700000000,1,-1,1,99.9333004966,0.0200000000,0.110741,3
4.186227,99.8900000000,1,1,0,99.9632579249,0.0100000000,0.330404,12
4.189615,99.9000000000,1,1,1,99.9445637134,0.0200000000,2.288753,2
4.204558,99.9000000000,1,1,1,99.9243917645,0.0200000000,2.300996,3
4.206735,99.9000000000,1,1,1,99.9296323207,0.0200000000,2.301265,4
4.215399,99.9000000000,1,1,1,99.9514823847,0.0200000000,2.304703,5
4.232518,99.9000000000,1,1,1,99.9266794623,0.0200000000,2.320367,6
4.282815,99.8900000000,1,-1,0,99.8909108738,0.0100000000,0.021397,0
4.296097,99.9000000000,1,1,1,99.9228001608,0.0100000000,2.377882,7
4.300297,99.9000000000,1,1,1,99.9387691962,0.0100000000,2.380096,8
4.323341,99.9000000000,1,1,1,99.9185860790,0.0100000000,1.717316,7
4.332691,99.9000000000,1,1,0,99.9236303542,0.0100000000,0.949394,9
4.339847,99.9000000000,1,1,0,99.9515735162,0.0100000000,0.682022,11
4.345980,99.9000000000,1,1,1,99.9652069016,0.0100000000,0.403778,14
4.352273,99.9000000000,1,1,1,99.9715960080,0.0100000000,0.408821,15
4.374985,99.9000000000,1,1,1,99.9430026165,0.0100000000,0.430496,16
4.376532,99.8900000000,1,-1,0,99.9396710286,0.0100000000,0.101938,1
4.395264,99.9000000000,1,1,1,99.9490879736,0.0100000000,0.450365,17
4.399476,99.9000000000,1,1,1,99.9625662329,0.0100000000,0.448244,18
4.403770,99.9000000000,1,1,0,99.9506145085,0.0100000000,0.421753,20
4.420692,99.9000000000,1,1,1,99.9666072805,0.0100000000,0.102603,9
4.434691,99.9000000000,1,1,1,99.9679131351,0.0100000000,0.115235,10
4.440488,99.9100000000,1,1,0,99.9759203422,0.0200000000,1.582753,0
4.446378,99.9100000000,1,1,0,99.9588920178,0.0200000000,1.583557,1
4.459906,99.9100000000,1,1,1,99.9535502144,0.0200000000,0.937914,2
4.460437,99.9100000000,1,1,1,99.9486455098,0.0200000000,0.937672,3
4.466872,99.9100000000,1,1,0,99.9403024116,0.0200000000,0.942608,4
4.471339,99.9100000000,1,1,0,99.9339254857,0.0200000000,0.730130,5
4.504828,99.8900000000,1,-1,0,99.8477018149,0.0200000000,0.225062,2
4.515822,99.8900000000,1,-1,1,99.8376192780,0.0200000000,0.210416,2
4.546252,99.8900000000,1,-1,1,99.8605145248,0.0200000000,0.240155,3
4.556428,99.9000000000,1,1,1,99.8511148352,0.0100000000,0.004858,0
4.577579,99.8900000000,1,-1,1,99.8883425192,0.0100000000,0.270742,4
4.611180,99.9000000000,1,1,1,99.9213939679,0.0100000000,0.055358,1
4.617288,99.9000000000,1,1,1,99.9235526328,0.0100000000,0.061036,2
4.621480,99.9000000000,1,1,1,99.9322331775,0.0100000000,0.060207,2
4.644280,99.9000000000,1,1,1,99.9210793167,0.0100000000,0.076560,3
4.656025,99.9000000000,1,1,1,99.9458984627,0.0100000000,0.085367,4
4.656574,99.9000000000,1,1,1,99.9487210571,0.0100000000,0.084277,5
4.658570,99.9000000000,1,1,1,99.9444366797,0.0100000000,0.078832,6
4.661077,99.9000000000,1,1,0,99.9468247596,0.0100000000,0.081068,7
4.666192,99.8900000000,1,-1,1,99.9348092994,0.0200000000,0.358441,5
4.670280,99.9100000000,1,1,0,99.9221317055,0.0200000000,0.894142,6
4.697700,99.9000000000,1,-1,1,99.8597110899,0.0100000000,0.024063,0
4.705552,99.9000000000,1,-1,1,99.8871536193,0.0100000000,0.031732,1
4.706371,99.9000000000,1,-1,1,99.8882485446,0.0100000000,0.031219,2
4.715227,99.9000000000,1,-1,1,99.8592480215,0.0100000000,0.039035,3
4.725454,99.9000000000,1,-1,1,99.8662976433,0.0100000000,0.045174,4
4.726520,99.8900000000,1,-1,1,99.8663909494,0.0200000000,0.418637,6
4.732702,99.8900000000,1,-1,1,99.8408677361,0.0200000000,0.399776,7
4.774585,99.8900000000,1,-1,1,99.8457699087,0.0100000000,0.441106,8
4.775775,99.9000000000,1,1,0,99.8437010484,0.0100000000,0.023340,0
4.788040,99.8900000000,1,-1,1,99.8428082459,0.0100000000,0.453475,9
4.794963,99.8900000000,1,-1,0,99.8496550825,0.0100000000,0.401829,10
4.796169,99.9000000000,1,1,0,99.8467067328,0.0100000000,0.011978,0
4.796366,99.8900000000,1,-1,0,99.8483897631,0.0100000000,0.193377,7
4.809560,99.9000000000,1,1,1,99.8595999255,0.0100000000,0.017125,1
4.843208,99.9000000000,1,1,1,99.8994807063,0.0100000000,0.050583,2
4.848794,99.8900000000,1,-1,1,99.9031639423,0.0100000000,0.177413,6
4.858418,99.9000000000,1,1,1,99.8962024471,0.0100000000,0.064227,3
4.892707,99.9000000000,1,1,1,99.9104453994,0.0100000000,0.096015,3
4.894250,99.8900000000,1,-1,1,99.9156469317,0.0100000000,0.219527,7
4.894416,99.9000000000,1,1,1,99.9148340363,0.0100000000,0.097531,4
4.906919,99.8900000000,1,-1,1,99.9191991927,0.0100000000,0.228985,9
4.930755,99.8900000000,1,-1,0,99.9262894638,0.0100000000,0.252046,10
4.932277,99.8900000000,1,-1,1,99.9186549869,0.0100000000,0.252012,11
4.966773,99.9000000000,1,1,1,99.9378325160,0.0100000000,0.168732,5
4.991567,99.9000000000,1,1,1,99.9784721756,0.0100000000,0.192583,6
4.998949,99.9000000000,1,1,1,99.9794590317,0.0100000000,0.192986,7
5.006370,99.9000000000,1,1,1,99.9724586854,0.0100000000,0.198620,8
5.011863,99.9000000000,1,1,1,99.9306122109,0.0100000000,0.197279,8
5.012397,99.9000000000,1,1,1,99.9354304482,0.0100000000,0.197220,9
5.052682,99.9000000000,1,1,1,99.9341374741,0.0100000000,0.237008,10
5.056621,99.8900000000,1,-1,1,99.9437518769,0.0100000000,0.372341,12
5.115490,99.9000000000,1,1,1,99.9090943021,0.0100000000,0.299715,11
5.120100,99.9100000000,1,1,1,99.9181756098,0.0200000000,1.170338,8
5.128414,99.9100000000,1,1,1,99.9287014387,0.0200000000,1.176008,9
5.158878,99.9100000000,1,1,1,99.9153592605,0.0100000000,0.857459,11
5.203607,99.9000000000,1,-1,0,99.8567959653,0.0100000000,0.049196,0
5.207336,99.9100000000,1,1,1,99.8661132456,0.0100000000,0.905813,12
5.227095,99.9100000000,1,1,1,99.9177609602,0.0100000000,0.912502,13
5.231937,99.9100000000,1,1,1,99.9115712690,0.0100000000,0.915815,14
5.241904,99.9100000000,1,1,1,99.8960960825,0.0100000000,0.922138,16
5.255507,99.9100000000,1,1,1,99.9057092753,0.0100000000,0.694617,12
5.259935,99.9100000000,1,1,0,99.8951701716,0.0100000000,0.459248,9
5.269726,99.9100000000,1,1,0,99.8822404944,0.0100000000,0.078529,6
5.299760,99.9000000000,1,-1,1,99.8606987600,0.0100000000,0.144270,1
5.306019,99.9000000000,1,-1,1,99.8574660565,0.0100000000,0.148421,2
5.309482,99.9000000000,1,-1,1,99.8627556590,0.0100000000,0.149382,3
5.309726,99.9100000000,1,1,0,99.8623139714,0.0100000000,0.016347,0
5.313777,99.9200000000,1,1,1,99.8312512511,0.0200000000,3.417368,0
5.323936,99.9100000000,1,-1,1,99.8464913720,0.0100000000,0.004356,0
5.325113,99.9000000000,1,-1,0,99.8563174855,0.0200000000,0.162442,4
5.329414,99.9100000000,1,-1,1,99.8548122677,0.0100000000,0.001799,0
5.330618,99.9000000000,1,-1,1,99.8534926234,0.0200000000,0.167702,5
5.332041,99.9000000000,1,-1,0,99.8538678954,0.0200000000,0.167278,6
5.338180,99.9000000000,1,-1,0,99.8741239364,0.0200000000,0.170420,7
5.352991,99.9000000000,1,-1,1,99.8729699723,0.0200000000,0.172231,8
5.360671,99.9000000000,1,-1,0,99.8785437186,0.0200000000,0.148239,9
5.364323,99.9000000000,1,-1,0,99.8725330539,0.0200000000,0.134944,10
5.390134,99.8900000000,1,-1,1,99.8730040445,0.0300000000,0.705492,13
5.425237,99.9200000000,1,1,1,99.9379757775,0.0300000000,3.528771,1
5.431187,99.9200000000,1,1,1,99.9379087051,0.0100000000,3.529420,2
5.433901,99.9200000000,1,1,1,99.9421105360,0.0100000000,3.529864,3
5.456904,99.9200000000,1,1,1,99.8898134010,0.0100000000,3.548519,4
5.459664,99.9100000000,1,-1,0,99.8812470682,0.0100000000,0.032047,0
5.461425,99.9100000000,1,-1,1,99.8736041829,0.0100000000,0.029937,1
5.464323,99.9100000000,1,-1,1,99.8700036960,0.0100000000,0.032731,2
5.469826,99.9100000000,1,-1,0,99.8613967088,0.0100000000,0.037780,3
5.473853,99.9100000000,1,-1,1,99.8485944838,0.0100000000,0.038076,4
5.481117,99.9100000000,1,-1,1,99.8292122004,0.0100000000,0.036947,5
5.513690,99.9200000000,1,1,1,99.8593807584,0.0100000000,3.604739,5
5.519802,99.9100000000,1,-1,1,99.8539363732,0.0100000000,0.075161,6
5.522468,99.9100000000,1,-1,1,99.8487831120,0.0100000000,0.074553,7
5.526456,99.9200000000,1,1,1,99.8454778315,0.0100000000,3.616330,6
5.530150,99.9100000000,1,-1,1,99.8326576659,0.0100000000,0.081582,8
5.537896,99.9000000000,1,-1,1,99.8600370852,0.0200000000,0.100069,0
5.543018,99.9000000000,1,-1,0,99.8619577088,0.0200000000,0.090647,2
5.571048,99.9100000000,1,1,1,99.9208973795,0.0200000000,0.023889,0
5.583364,99.9100000000,1,1,1,99.9301528419,0.0200000000,0.035468,1
5.592876,99.9100000000,1,1,1,99.9546206191,0.0200000000,0.039858,2
5.593855,99.9100000000,1,1,0,99.9680481443,0.0200000000,0.034193,3
5.603275,99.9100000000,1,-1,0,99.9271155886,0.0100000000,0.005723,0
5.612905,99.8900000000,1,-1,1,99.8730350546,0.0300000000,0.928028,14
5.616828,99.9200000000,1,1,1,99.8606707696,0.0300000000,1.662331,12
5.618949,99.8900000000,1,-1,1,99.8586545742,0.0300000000,0.927963,15
5.628896,99.8900000000,1,-1,1,99.8283333294,0.0300000000,0.932871,16
5.632676,99.8900000000,1,-1,1,99.8412930688,0.0300000000,0.936102,17
5.634016,99.9200000000,1,1,1,99.8501361179,0.0300000000,1.667635,13
5.637843,99.9200000000,1,1,1,99.8476987042,0.0300000000,1.575225,14
5.639929,99.8900000000,1,-1,1,99.8484000527,0.0300000000,0.941359,18
5.661390,99.9200000000,1,1,1,99.8913350503,0.0300000000,1.478680,13
5.671390,99.9000000000,1,1,1,99.8377329521,0.0100000000,0.003956,0
5.674265,99.9000000000,1,1,1,99.8335072871,0.0100000000,0.005369,1
5.680266,99.8900000000,1,-1,0,99.8486531660,0.0100000000,0.825045,12
5.695280,99.9000000000,1,1,1,99.8926903577,0.0100000000,0.022604,1
5.697105,99.9000000000,1,1,1,99.8943350717,0.0100000000,0.023090,2
5.712112,99.9000000000,1,1,1,99.8597214623,0.0100000000,0.037024,2
5.722431,99.9000000000,1,1,1,99.8990922643,0.0100000000,0.046112,3
5.722659,99.9000000000,1,1,1,99.8984735004,0.0100000000,0.042730,4
5.746519,99.8900000000,1,-1,0,99.8825247310,0.0100000000,0.868340,13
5.761106,99.9000000000,1,1,1,99.8875368616,0.0100000000,0.075396,5
5.765827,99.9000000000,1,1,1,99.8847371129,0.0100000000,0.079646,6
5.777814,99.8900000000,1,-1,0,99.8959942860,0.0100000000,0.867530,12
5.813940,99.8900000000,1,-1,1,99.8902728385,0.0100000000,0.902104,13
5.856707,99.8900000000,1,-1,1,99.8740836761,0.0100000000,0.944386,14
5.864159,99.8900000000,1,-1,1,99.8631549437,0.0100000000,0.947362,15
5.898233,99.9000000000,1,1,0,99.9899015433,0.0100000000,0.162435,2
5.903606,99.9000000000,1,1,0,99.9929187355,0.0100000000,0.054685,1
5.905341,99.9100000000,1,1,1,99.9863587875,0.0200000000,0.227497,0
5.912511,99.9100000000,1,1,1,99.9608049894,0.0200000000,0.234360,1
5.915032,99.9100000000,1,1,0,99.9385965281,0.0100000000,0.126455,2
5.922940,99.9100000000,1,1,0,99.9540528429,0.0100000000,0.122312,3
5.923040,99.9100000000,1,1,0,99.9563200802,0.0100000000,0.042105,4
5.936117,99.9100000000,1,-1,0,99.9483524962,0.0100000000,0.005845,0
5.942290,99.9200000000,1,1,1,99.9450322019,0.0200000000,1.759203,14
5.963401,99.9200000000,1,1,1,99.9459477022,0.0100000000,1.657995,13
5.985574,99.9200000000,1,1,1,99.9401410388,0.0100000000,1.678738,14
5.989523,99.9200000000,1,1,1,99.9510754962,0.0100000000,1.681640,15
6.014989,99.9100000000,1,-1,0,99.9140922085,0.0100000000,0.061535,0
6.031941,99.9100000000,1,-1,0,99.8996112498,0.0100000000,0.072080,1
6.041346,99.9100000000,1,-1,0,99.9098456059,0.0100000000,0.072535,2
6.051117,99.9100000000,1,-1,1,99.9082566132,0.0100000000,0.030821,2
6.056687,99.9100000000,1,-1,1,99.9317747903,0.0100000000,0.035448,3
6.062874,99.9100000000,1,-1,1,99.9197676066,0.0100000000,0.040617,4
6.067538,99.9200000000,1,1,0,99.9211681140,0.0100000000,1.048488,19
6.088739,99.9100000000,1,-1,1,99.9438763396,0.0100000000,0.066429,5
6.107885,99.9200000000,1,1,0,99.9705836019,0.0100000000,1.006857,21
6.110147,99.9200000000,1,1,0,99.9721341656,0.0100000000,0.903221,20
6.110684,99.9200000000,1,1,0,99.9731676202,0.0100000000,0.750979,20
6.161733,99.9200000000,1,1,0,99.9600751698,0.0100000000,0.757092,21
6.188079,99.9100000000,1,-1,1,99.9285064306,0.0100000000,0.165100,6
6.189249,99.9100000000,1,-1,1,99.9398353614,0.0100000000,0.164260,7
6.195782,99.9200000000,1,1,1,99.9355081856,0.0100000000,0.769188,21
6.235028,99.9200000000,1,1,1,99.9497619748,0.0100000000,0.690648,16
6.236740,99.9100000000,1,-1,1,99.9447880295,0.0100000000,0.211290,8
6.250497,99.9200000000,1,1,1,99.9685624802,0.0100000000,0.705376,17
6.266487,99.9200000000,1,1,1,99.9882943102,0.0100000000,0.721304,18
6.267337,99.9200000000,1,1,1,99.9785219111,0.0100000000,0.721736,19
6.282651,99.9200000000,1,1,1,99.9693189291,0.0100000000,0.736345,20
6.291334,99.9200000000,1,1,1,99.9936518460,0.0100000000,0.737644,21
6.292565,99.9200000000,1,1,1,100.0002273521,0.0100000000,0.734142,22
6.296478,99.9200000000,1,1,1,99.9867544886,0.0100000000,0.736676,23
6.302983,99.9200000000,1,1,1,99.9850488271,0.0100000000,0.740515,24
6.316643,99.9200000000,1,1,1,100.0073331359,0.0100000000,0.752474,25
6.323489,99.9200000000,1,1,1,100.0044391556,0.0100000000,0.757475,26
6.325652,99.9200000000,1,1,1,100.0082223800,0.0100000000,0.759196,27
6.330107,99.9200000000,1,1,1,100.0184896062,0.0100000000,0.759957,28
6.330870,99.9200000000,1,1,1,100.0166075176,0.0100000000,0.760715,29
6.338521,99.9200000000,1,1,1,100.0147472949,0.0100000000,0.765114,30
6.350026,99.9200000000,1,1,1,99.9862325056,0.0100000000,0.776461,31
6.363575,99.9200000000,1,1,0,100.0266033746,0.0100000000,0.677688,29
6.365830,99.9200000000,1,1,0,100.0306401720,0.0100000000,0.654644,30
6.374747,99.9200000000,1,1,0,100.0342476889,0.0100000000,0.577831,31
6.376159,99.9200000000,1,1,0,100.0448254733,0.0100000000,0.533414,33
6.379277,99.9100000000,1,-1,1,100.0402038853,0.0100000000,0.351971,9
6.379629,99.9200000000,1,1,0,100.0396432820,0.0100000000,0.360830,29
6.394435,99.9200000000,1,1,0,99.9967854315,0.0100000000,0.201791,24
6.420164,99.9200000000,1,1,0,100.0102605153,0.0100000000,0.223835,24
6.422784,99.9100000000,1,-1,1,100.0017708092,0.0200000000,0.393985,10
